restaurant_id,latitude,longitude,nta,zone_id,in_nyc_nta,in_modeled_microzone
Cg78nYWwQPFlHD-I5HkV5w,40.79600535028575,-73.8064047,QN49,qn-college-point-whitestone,True,True
eMWm_8A2hMzqJ9OqoEy0OQ,40.7864722,-73.792965,QN47,nta-qn47,True,True
Th7AUBr-jcPFvw5xI2q6IA,40.7787507982634,-73.7784584504757,QN47,nta-qn47,True,True
UU-D62mDzynNXiWW4KPgFw,40.7809923,-73.77583635267418,QN47,nta-qn47,True,True
31n0qHOh87vCkAF-CiCcqg,40.7890592515469,-73.729792535305,,,False,False
6GvZZkq-aiWNaARYrUvM2w,40.80016,-73.73377,,,False,False
pY41srI6HJZ_UgDm7IacGw,40.80209,-73.73541,,,False,False
P_GVmFUK_tXFJHCRI_5jbQ,40.801802,-73.735955,,,False,False
fQWDI8eFFAfj6VOzBnzMpA,40.8008756,-73.7346857,,,False,False
_fLnilAMv_YvD8NlOQ5CEQ,40.8040307,-73.7351685,,,False,False
Lb1Lt7vM6Ubm6YeLDbi2nQ,40.7927703857422,-73.7331237792969,,,False,False
e5WODN1oARcwHmxmE6-P8A,40.795221,-73.740974,,,False,False
pvQ_EyUEd4izUhDrnZ_rhg,40.7892254,-73.7298562,,,False,False
xVUthhj151zzooxp3rtb2w,40.78355705017971,-73.73280489999999,,,False,False
yPx7wYfMGgTgi2AW66bCww,40.78678,-73.72941,,,False,False
lxF4xhZeoQusxVi-R90nUA,40.788,-73.727758,,,False,False
3EhlPwyvvb-tINR_y-q8Xg,40.7881774902344,-73.7252426147461,,,False,False
SluhppouiRFRZLacFptIIg,40.7872962,-73.7264599,,,False,False
sZowti-0Gkk2kVyl4zNmTw,40.78777234074229,-73.7284624,,,False,False
1Wr3mo3RVaEh9-sQIo_UgQ,40.786363,-73.7277607,,,False,False
f-Se3B_2G-lsN2zcJ_E8xw,40.78765,-73.72802,,,False,False
WIP68_j1QF7wu8WG_EukkA,40.7879486083984,-73.7284469604492,,,False,False
VRrJNbBh4dmZfxi9PKXp3w,40.8104303825795,-74.2609141693951,,,False,False
SZySCBP7mMScwC8jZZGiwA,40.83562533003296,-74.26642857372696,,,False,False
1Jzli1rstNTCT5nR39bXaA,40.831375,-74.2444134,,,False,False
77RmZE8OkNBxSPniHIaoaw,40.818153,-74.223335,,,False,False
TmKOAdfxucvj6e1EYjHcKw,40.8148590256261,-74.2219932365319,,,False,False
3nO2MDsPdcJVr3PDl6RJww,40.81216809079784,-74.2148029,,,False,False
tLSANSIu7ZRb-7-f4uNrBw,40.80736,-74.21063,,,False,False
s8Axw8dWJIbWtCi9sOlokQ,40.81515,-74.21877,,,False,False
3eqt14V57EIs3ZU6JYdYcA,40.8137245178223,-74.2190399169922,,,False,False
QdXfPIUL5zOo8aPzeoLesg,40.81348563642098,-74.2172676,,,False,False
d-k22ufd8d7PnWoqQrz46Q,40.812087936405895,-74.21544325937732,,,False,False
4scT_H3hgxNb3zZZSCRebA,40.816393,-74.220365,,,False,False
ZzBdX7UPU3WfT8KOlaUWnQ,40.80806935996855,-74.2112631,,,False,False
mxO1mrQqafA6MwRidBHY0w,40.815610358970936,-74.22010388428039,,,False,False
lz4lljmw2kdx3B3nQ2dKHw,40.812672,-74.215572,,,False,False
JgiXRXesRHHmn1NMN0nb7w,40.808647,-74.211906,,,False,False
h1Xm60WuekvfpVW2fQhjKg,40.81316038976706,-74.21474564820527,,,False,False
yUdyHOt9Gfy9rJHFKVWKdw,40.813981,-74.216655,,,False,False
uJQrMvDJ65HzJae3SyTRDw,40.81244543967105,-74.2153417,,,False,False
6AhB6x_tiHkGAd3Ec-qg0A,40.81317,-74.2162,,,False,False
sWu1aVnImXl91Aq-nLpc-Q,40.83052,-74.20592,,,False,False
iEx4zknEO9jVYPgg0JymrA,40.83038994573077,-74.205576851964,,,False,False
bkYcT19Fyb95H_qjnVcIQw,40.815412,-74.162054,,,False,False
bM7LVbskXGhp0daH2T7tBw,40.81204964416892,-74.12466410331938,,,False,False
hqAsvo-QZUZHGQdTM7WR5A,40.808427,-74.119037,,,False,False
kkHC13n4LQbMSIm65uQP0w,40.81195,-74.13723,,,False,False
Pj9Y153bkxRG_9SG0WppbA,40.80782,-74.11949,,,False,False
s72YE9q3kYU73dFWsgc8kA,40.81519,-74.12517,,,False,False
LPTLUk-q_XpTMpurv5mMog,40.80880307035558,-74.11796282976866,,,False,False
bNn8eQFyfVecKPczLxXa8w,40.82777,-74.10371,,,False,False
CXZReO6zwmf9j54gXY0Tog,40.833363,-74.097152,,,False,False
WAK3wWrrt1-S4f-1xtJfZw,40.8313427,-74.09206496770653,,,False,False
rEKThAlfEU3Dig4lu-JvTQ,40.82828,-74.10229,,,False,False
D1xIQojuqtk8Y_GSLnJdOQ,40.83085876723321,-74.0893367701357,,,False,False
flBpil_5irQ4CKO4FAY6gA,40.8270225524902,-74.1044387817383,,,False,False
SjW1Q_ZWg1wTOnSLaUyPVA,40.828958,-74.100428,,,False,False
c40x0H2nNwR9JyV0z2iuow,40.8362655639648,-74.0920257568359,,,False,False
HmcI84HYy2ZCC2FGbgl7mw,40.8303116,-74.0933119,,,False,False
6_6nfssGwXIZwnPL1i-nDw,40.83360316004116,-74.09746175153047,,,False,False
BC9DVugTCxNGzLr4ZhGINw,40.8281599,-74.09734,,,False,False
laINTGa_eenLcbCSmtEpcA,40.83251,-74.09694,,,False,False
klM3sO3lJka_Oi5ZuRwVzw,40.8312758688691,-74.0890138576548,,,False,False
fmmbO9nuYMZabG5rZY59CQ,40.80846124326028,-74.07124711165729,,,False,False
o59DSzc-X9aFvjuwCSVbPg,40.8117128119878,-74.06770798507044,,,False,False
AO8U1wIHou4_EQBeRyK0mg,40.80945017740535,-74.06692676246165,,,False,False
JRrTym2LzBbl_6UP2sw0Ig,40.82000733363276,-73.9998121,,,False,False
xT9sEdWbOufDPaqRjhQbLA,40.812821944467615,-74.0160083,,,False,False
cF2GhXD8v4cfc9i0CTJtwg,40.810624810337785,-74.00065648200739,,,False,False
xZ3VuupSlqg9gd97opdlTQ,40.8156731307131,-74.0027182826811,,,False,False
ZC6md0z2Uy6qJLZTaMFiKA,40.8333954960108,-74.0102194994688,,,False,False
wEVtISuKVyEEEDHD6DfV6g,40.82002,-73.99999,,,False,False
G6Od7jEz6Od3Pik5WUWVjg,40.81648,-74.00288,,,False,False
BDiOFCXB5ah12QgPaziA7Q,40.81623081548947,-74.0031005,,,False,False
z_k72pX873xVKIX_oPRjvA,40.819079875946,-74.0008015930653,,,False,False
zm7BScbpr6Tv9zcnnOYjcQ,40.82341,-73.98964,,,False,False
fcZslhOdQJgRdi04UMf0PA,40.825389122148536,-73.98308252883554,,,False,False
8W2D5MlLGfSgzRZ4DuDZ9g,40.8257830777796,-73.98784737055385,,,False,False
XR7RJBxd8jf79LSWVckENg,40.82794332658813,-73.98647650000001,,,False,False
CKfN4eOtHY7yL_7UfG0EIw,40.826435,-73.987125,,,False,False
5bSlJVk2QpIe7Uxp1pgnmw,40.824029,-73.989224,,,False,False
AuzDP_4AfUONIUc2wK6UiQ,40.82525934822905,-73.9832899,,,False,False
Jss5_msqLVKoDOYFAf1wag,40.829952,-73.972236,,,False,False
C6780ajPevMEhiQlu9zYnw,40.809473,-73.99067,,,False,False
NeyuiHMJgCSD6IFEoJebDw,40.82741906953489,-73.98709652258371,,,False,False
z-oniZMalNAx8MT_ifoHfg,40.8248163170191,-73.9838568612533,,,False,False
8RsejbiJ9Qrvk8OiJLQt9A,40.807035300416,-73.9899612463106,,,False,False
RL1qpo42gJNU3m3bGY87GA,40.825796,-73.987823,,,False,False
J0V2C6wAkHMLD9j7I50_ZQ,40.8187806209541,-73.9768947349182,,,False,False
C5uXp7GN6fzImouHS8VzBw,40.81518,-73.99643,,,False,False
7yqnPlWGmK3H5HhFHAsRJg,40.81627,-73.97983,,,False,False
xV6gE2HbEpBuaNCo-QML8g,40.82638,-73.98706,,,False,False
uynluUIuitEWTx0LrYrfRg,40.81004273056592,-73.9901653309498,,,False,False
zi4fUgOwwGB5PYR2xq0OCQ,40.82533,-73.97495,,,False,False
6v8hdnVeQUM0grxaDKQQ4A,40.8194981,-73.9883948,,,False,False
Hk0b84P_jbufMAzkNyIJoQ,40.8064400881056,-73.9873175009109,,,False,False
aWgKEFGhV_158Z2GouNf7A,40.82651821942172,-73.9870688865055,,,False,False
bPFwmeIJNCccjuIUy0xHwQ,40.83129,-73.99284,,,False,False
XzUW9MvEGOFs9_aNj11j2Q,40.818098338924,-73.96086281477062,MN06,nta-mn06,True,True
kdVfRqGWwZiBYS2zlKBcMA,40.811392,-73.953498,MN09,mn-columbia,True,True
NebgteFykeM1gwiVgPcCHw,40.828301,-73.948534,MN04,nta-mn04,True,True
vZ5-JXlJS75k8wmPNS5U5w,40.811324216443104,-73.9581736,MN09,mn-columbia,True,True
n_KosOPSHS81Yq0D6X3peQ,40.81452,-73.95966,MN09,mn-columbia,True,True
CeTbXq9xgL4aL_caoNmLog,40.821075351521,-73.9506183127644,MN06,nta-mn06,True,True
1iXZ_aVuD-P9ldWn7aX1lA,40.8213966748393,-73.9482873488011,MN06,nta-mn06,True,True
3oJiCQ09bbc4u746cx0fSg,40.817878,-73.953513,MN06,nta-mn06,True,True
4jucppz-BA0MiY06DjuBYQ,40.8234652876854,-73.9524172246456,MN04,nta-mn04,True,True
pcVlzw0Id0MvP8MJYMRgJg,40.82685,-73.94666,MN04,nta-mn04,True,True
xWqkByOlT0rYDtgv4CFxww,40.8228416,-73.9419174,MN03,nta-mn03,True,True
x3wv5fcs0t_rvPRwRj-fBw,40.82919,-73.94494,MN04,nta-mn04,True,True
YlsCvD0d-Prtjbp-KDZ5Sg,40.80650850321967,-73.9610952,MN09,mn-columbia,True,True
VWiKAEzdATXDYxdomqQ9Ig,40.824644114832495,-73.94780920000001,MN04,nta-mn04,True,True
7_WbYvLPRWaSNOHBBPZ2Hg,40.809433,-73.950164,MN11,mn-harlem,True,True
H2XZ6DXNKSkxOp12fjvc0g,40.81903,-73.94471,MN03,nta-mn03,True,True
fDvdj8TLs50DUH4jSRxgdg,40.815153,-73.940425,MN03,nta-mn03,True,True
wLiyIxZP_PjQkFFyT-L5JQ,40.8135751782834,-73.944674338918,MN03,nta-mn03,True,True
Z5yvgPbKSvhV8PdPngSXkA,40.80724,-73.94461,MN11,mn-harlem,True,True
_Qux4DSL8RDyLXu4xvBz2A,40.8151702880859,-73.9479293823242,MN03,nta-mn03,True,True
5jfJyABI5zAUk79IZXHtrw,40.8140258789062,-73.956413269043,MN06,nta-mn06,True,True
y5JjY9pvQJsOkHq0N9NaSA,40.8110919,-73.952156,MN11,mn-harlem,True,True
a1SNGBzrcmwipmugk8xOFA,40.81373,-73.95134,MN06,nta-mn06,True,True
7bKRWBCGHSOr6oclDuO5CA,40.81914,-73.95229,MN06,nta-mn06,True,True
BnSeJ9yRfJ09RoQ0euR34A,40.82315,-73.95318,MN04,nta-mn04,True,True
V8u84Qot4va6aveqLCFH3Q,40.8205874,-73.9550233,MN06,nta-mn06,True,True
SyrPP85TwIPjCFjyDYcUWA,40.81091586546835,-73.95845923572779,MN09,mn-columbia,True,True
n65d3FgePFtfaTZ9SngRTQ,40.807652,-73.948977,MN11,mn-harlem,True,True
dIaEnBKCUZQLTEjNFllIzQ,40.82453,-73.95133,MN04,nta-mn04,True,True
QYyJQ6QXki15WdcaLaEeVg,40.83318976906975,-73.94521329999999,MN36,nta-mn36,True,True
1KGvtMU7VBcdlvxo2brdQg,40.82132,-73.95071,MN04,nta-mn04,True,True
uCx13V31VWDPbxZu7zXlwg,40.8164019,-73.95384147066554,MN06,nta-mn06,True,True
opyY8Zk2RqiwLu9SzkQXJA,40.8070988060148,-73.9464158056276,MN11,mn-harlem,True,True
TviVXAuHUKnHybce02TKDQ,40.8229188,-73.9425913,MN03,nta-mn03,True,True
cKAgSCntUll0n98RtVySDg,40.813557,-73.955853,MN09,mn-columbia,True,True
fEzgfxIbWXJYo9ttAYfjPQ,40.8042200027626,-73.9469499960222,MN11,mn-harlem,True,True
zYQc1sfeE_q7MARQkTafkg,40.807753103192,-73.9454151518714,MN11,mn-harlem,True,True
mdJJtDQ2cc1zwaJM7oMzRg,40.82137,-73.95448,MN06,nta-mn06,True,True
TS1eYydoWdk9HwOUXhAgXg,40.80683,-73.96108,MN09,mn-columbia,True,True
lIE4KHySIenwPbta1JuM8Q,40.82695,-73.94676,MN04,nta-mn04,True,True
oQGtOYCCp3QGGXfA6y5jzw,40.825565,-73.943893,MN04,nta-mn04,True,True
DtiZhGl0gRqnCjY9_LSf4g,40.821504,-73.950394,MN04,nta-mn04,True,True
cf4ygT87Krgbo9cXvSikVA,40.81123,-73.96106,MN09,mn-columbia,True,True
l4PVoKhLuMWYZ29WQiDy1g,40.80656,-73.96529,MN09,mn-columbia,True,True
A_VOUhoL1JBor4e2UbaaPQ,40.8138225,-73.9409772,MN03,nta-mn03,True,True
X0_znCQp3oTsTkkX7zR17w,40.80938059944054,-73.9440175959288,MN03,nta-mn03,True,True
koH6dpoGSFuj7JxqS5Vp1Q,40.82587,-73.946739,MN04,nta-mn04,True,True
8GUKAfb3OIQ3VeqKlaZJZQ,40.80931268080535,-73.94864710000002,MN11,mn-harlem,True,True
8qM2txt5PtjugkVzKvQRqg,40.82489,-73.95125,MN04,nta-mn04,True,True
MTLcL_q30Xy6_rLAhCpBAA,40.81298918309104,-73.95547076197519,MN09,mn-columbia,True,True
1q64Np7VbFg_50Dc4H0kxQ,40.82906,-73.9482,MN04,nta-mn04,True,True
bEt3N4jXktYpsPbhfjUWTw,40.8095624,-73.95009406510432,MN11,mn-harlem,True,True
kPdx6oPLg-0GoEkzcKb2Ag,40.8238,-73.95269,MN04,nta-mn04,True,True
he0hJ3bZTULCnQRH_knesw,40.82579,-73.94934,MN04,nta-mn04,True,True
1E0ClsoTSOwZ2vA99Nyyjw,40.81035,-73.95312,MN09,mn-columbia,True,True
iUPn62aweVzJL9cqUjucHw,40.8348031139826,-73.9403837917472,MN36,nta-mn36,True,True
PoZY93d_0C-LTbHrpWECXQ,40.82743,-73.9493899,MN04,nta-mn04,True,True
ZJRC1aIv4CIG6qMKZCR2bQ,40.8118,-73.957643,MN09,mn-columbia,True,True
0ILhtutWOqd3edwR9R0kdA,40.821644,-73.939591,MN03,nta-mn03,True,True
bJZs4DPp6DiUrfwpQlQ8JQ,40.83386,-73.9447,MN36,nta-mn36,True,True
yL9o6cixzhd-bH9y9mwRYA,40.8289,-73.94516,MN04,nta-mn04,True,True
fxGpXRxFUDzlU3Cyszu4uQ,40.80815889010855,-73.94490525001947,MN11,mn-harlem,True,True
eojqMbr5K7Y5_4rs0CoMbA,40.833488,-73.9411937,MN36,nta-mn36,True,True
BcszNNiOd4IgRTPVuOWuZw,40.8142,-73.94868,MN03,nta-mn03,True,True
hQdyJsfGTWwU4WSCONdDjQ,40.82402,-73.9451,MN04,nta-mn04,True,True
4tfm_HC2i6kTYTrGm1a4Mg,40.8272077183995,-73.95515576952744,MN04,nta-mn04,True,True
VL8Z7jInlo4CWnFpZvKcdg,40.807323894479616,-73.9643036,MN09,mn-columbia,True,True
VUM8f3tfEL_cH7GyZCVtjw,40.82432,-73.94495,MN04,nta-mn04,True,True
adLzH4_zTkQQi0zvGpVDWg,40.81923,-73.94478,MN03,nta-mn03,True,True
8NLi9J2keNe9ywKnlwudrQ,40.83292166549476,-73.9424094,MN36,nta-mn36,True,True
HDZPR7IsCXzgspseq_eyWQ,40.8166935583129,-73.9386671,MN03,nta-mn03,True,True
wvg16ITZiwmvwkSypHQMdA,40.816263,-73.943533,MN03,nta-mn03,True,True
rRsDm39GFkvQnf-V_8y8yw,40.826293,-73.946429,MN04,nta-mn04,True,True
DS7wXDvfVRT7dyjS2df8bw,40.807044,-73.944226,MN11,mn-harlem,True,True
2dx4XSug2bUcnTxah13fFg,40.816701,-73.939392,MN03,nta-mn03,True,True
H5a-_wafZGZh0gUonK4NlQ,40.82585,-73.95055,MN04,nta-mn04,True,True
wKfyiP-eNWLSXF6CjWbI_A,40.81078,-73.953039,MN09,mn-columbia,True,True
lgcqU1oN3rHJXD7K2K1fDA,40.8298668486811,-73.9483544036875,MN04,nta-mn04,True,True
xigPjtF2Ja7OpCQzXZyZ_Q,40.8359791338444,-73.9437671005726,MN36,nta-mn36,True,True
a4ftFjJiWkJKmgulElrm5Q,40.81605,-73.94588,MN03,nta-mn03,True,True
7QBUDtruYb9scT3Vthxq5Q,40.8101059,-73.9246306,BX39,nta-bx39,True,True
CMDa_m-Ukqgfvy9Y_9K8Rw,40.8181859610845,-73.9272465631487,BX39,nta-bx39,True,True
iI4g4oon2oYAJbXo4hKwiw,40.81998958003701,-73.93017800414376,BX63,nta-bx63,True,True
TIENlElG8TfYW1Scar6UpQ,40.818109,-73.914566,BX34,nta-bx34,True,True
R1uTcJZ4zGGruRRMtG1HOw,40.82177739543099,-73.92993347020406,BX63,nta-bx63,True,True
4arnMJevwgBST2rFNIC9ww,40.82177672014095,-73.92993585607492,BX63,nta-bx63,True,True
HcfBUKwW1N1d-ib-4h5pmQ,40.81883,-73.92769,BX63,nta-bx63,True,True
NM8KL3qgHpL43rZGE51Tjg,40.83575,-73.92173,BX63,nta-bx63,True,True
RFSxyEy6zJo3sumvFBq_wQ,40.8176743,-73.9231288,BX34,nta-bx34,True,True
nSCFbvNTwEB1-lxD3ngobw,40.81602,-73.917805,BX34,nta-bx34,True,True
mzQTRk9orVKM1LIEDbyWNQ,40.80942161376118,-73.92289219631262,BX39,nta-bx39,True,True
c6bSYDWYherNlDUtwdELAA,40.81784928048999,-73.92383819999999,BX34,nta-bx34,True,True
vYTN-QDXHcVUeY7-2ZgtUA,40.816960543305015,-73.92001690000001,BX34,nta-bx34,True,True
llfFZlCH-7cUI_a4ClmNJQ,40.806682622656005,-73.91895416995894,BX39,nta-bx39,True,True
T4qx19PwE7P2BjZOP4V-zA,40.827072,-73.924554,BX63,nta-bx63,True,True
SvAwqY5hiz5HiGG0fSS2Qw,40.81418226682946,-73.91343841565006,BX39,nta-bx39,True,True
tSjtikn8Whm84oSxk7Db9Q,40.82666,-73.92132,BX14,nta-bx14,True,True
fVJmiAxug6hseWUthkKKnw,40.82096,-73.9174,BX34,nta-bx34,True,True
tEjX21y43xdIZBnwalOHaw,40.81713578812257,-73.9228873,BX34,nta-bx34,True,True
pJEvBswXz5ik3QJXChQZLA,40.82711274308063,-73.9246304,BX63,nta-bx63,True,True
Vuz6Wt-zJsovSmLXxjMr7w,40.81719131850766,-73.92253552883618,BX34,nta-bx34,True,True
kKSZx1UoKgwiQFJe5qMoag,40.8340699,-73.9169299,BX14,nta-bx14,True,True
6i4cCuvdgGOShBqoCKj0Xg,40.81234,-73.92431,BX39,nta-bx39,True,True
zvjigpyM5JbMvJJAZKCIZg,40.8324,-73.91639,BX14,nta-bx14,True,True
n10RQe6tVxPcXB2B4GRPQA,40.81719131850766,-73.92250334232764,BX34,nta-bx34,True,True
sJTRxbLpCOBha5yiN_agfg,40.822099096096345,-73.91163095767236,BX34,nta-bx34,True,True
eCq5PuhPmEnqJuD9-JLCyA,40.82897274429871,-73.91572675276115,BX14,nta-bx14,True,True
2M7O42u2dpGh3lrxlijMRA,40.81768850397713,-73.92312947118657,BX34,nta-bx34,True,True
CoTIl92ZAR1Fj0_HwPx3FA,40.82984,-73.91743,BX14,nta-bx14,True,True
6PkWxnyKInYMdXeNZSDipA,40.81008998902447,-73.9247807077387,BX39,nta-bx39,True,True
TfIvCgc2XgYqzyif-Cytqw,40.81685,-73.91911,BX34,nta-bx34,True,True
nZnp763QqHFOZbd5BdVpEA,40.83505,-73.91975,BX63,nta-bx63,True,True
uO3qTkqO4Zcy3GnN1BAC3Q,40.8220580882355,-73.9150506829601,BX34,nta-bx34,True,True
rlYBIEznCM8BDY-1d-qlNg,40.82757,-73.92407,BX63,nta-bx63,True,True
syC8IbasTWdAj29z8_qDnQ,40.8256835,-73.9180297,BX14,nta-bx14,True,True
Ajk_X-YMr26rfVAkB4s9qw,40.82018,-73.91284,BX34,nta-bx34,True,True
6yJOsQmXWvW1FLQaSnLQZQ,40.83285,-73.91355,BX14,nta-bx14,True,True
pZWChQF14dtkBdsBleM08A,40.81299,-73.90863,BX39,nta-bx39,True,True
VPcd8G_ZrcmA42ii0ik3Bw,40.817447,-73.898477,BX33,nta-bx33,True,True
P8g9FXgB-lqMDQzwT9sF7Q,40.8223358,-73.9021598,BX35,nta-bx35,True,True
34LG_2tIgVkQGUnQ4Ykt_Q,40.81749,-73.8985,BX33,nta-bx33,True,True
JWFBr19Pyg2vHxlDz_jTJg,40.83268,-73.90523,BX01,bx-mott-haven,True,True
GVMgW5_mSwId-ugki0AM2w,40.8156549792076,-73.9062440022826,BX34,nta-bx34,True,True
eW02zdxQuhrG2VtTnB-d7w,40.8342017,-73.89981329999999,BX35,nta-bx35,True,True
Zsu4EQO2TAX6TwFIBIJEMg,40.8329773,-73.8978119,BX35,nta-bx35,True,True
EKgQJEgPHOSmjiolO2Jj0A,40.82135,-73.90683,BX34,nta-bx34,True,True
n5cgvjz3xzueEdvWWZmKmw,40.82284,-73.902759,BX35,nta-bx35,True,True
ALApzZQTr2T-4f3oKJaC2Q,40.83313498607786,-73.88449554441385,BX75,nta-bx75,True,True
3W-UZ-U9Xc8QZYmaFN8KLg,40.8158683,-73.90830342447099,BX34,nta-bx34,True,True
NzOPRn4lOVZX12y6WURQRA,40.833054,-73.897814,BX35,nta-bx35,True,True
Abddl4YBJ4qYY83UVlDrBw,40.828760219071626,-73.87899611483189,BX08,bx-west-corridor,True,True
-dDU5nIC-rJWVBYVu4RirQ,40.82425,-73.89308,BX27,nta-bx27,True,True
zzkfRHg6uwWn6Bi4go2T7w,40.8293357562497,-73.8978610852464,BX35,nta-bx35,True,True
FXU1tJ-GsdxSV4r68foHbw,40.83126,-73.90592,BX01,bx-mott-haven,True,True
26HDNIfk-psCecFhOuJhng,40.8348,-73.90842,BX14,nta-bx14,True,True
JEvBhI8fk0qGoYuFQv-HEQ,40.83617039785821,-73.9023138,BX01,bx-mott-haven,True,True
aE1zLCOoj8reLMqDj1rlag,40.83268,-73.90523,BX01,bx-mott-haven,True,True
2HlxPPXynRE7LgCZyV97_Q,40.8285967,-73.8806952,BX08,bx-west-corridor,True,True
kyyy2fHpyncoIgS1qepzZQ,40.83387,-73.856815,BX46,bx-east-corridor,True,True
Qu3HTqNc9V2BEtHLSGbc7w,40.8339280118632,-73.8523728400469,BX59,nta-bx59,True,True
5NoR3ivIUx15tesrkvxy3g,40.83360821384963,-73.85164787689503,BX59,nta-bx59,True,True
Hd8Hxt74YxlBLlqa7Yr43A,40.83357,-73.85899,BX46,bx-east-corridor,True,True
FQ-hqgnfmPnl23sw6wphGw,40.83561,-73.86337,BX08,bx-west-corridor,True,True
TXjvmpAl7otZcuk_7hYZ2g,40.83597304468253,-73.8536453,BX46,bx-east-corridor,True,True
_3D27_rGazgiouArlDOZ-A,40.83548277599995,-73.8559978,BX46,bx-east-corridor,True,True
5JczCY7yj0mCdsNMLQNDqw,40.8324162,-73.8633392,BX55,nta-bx55,True,True
QgvuApTD-HAzACKRydhcQQ,40.82289,-73.86735,BX09,bx-tremont,True,True
m7T_7kJWJ2DZ1M7WPYqU2w,40.83121896943592,-73.86729303218307,BX55,nta-bx55,True,True
jCJloBC-UGbJYz02OpJIvw,40.83448,-73.85068,BX59,nta-bx59,True,True
SUX3TMbaCOUZeR0CTHcqnQ,40.8353893,-73.8558506,BX46,bx-east-corridor,True,True
RMwhrKqmLph3zlY96FUHfA,40.83126,-73.86792,BX55,nta-bx55,True,True
txfjMwfqr0HXNFZTJTkYiA,40.8353157662589,-73.8550591682938,BX46,bx-east-corridor,True,True
xysQ8s7i06ydKwt6h6OjOg,40.834037663289045,-73.85199331165872,BX59,nta-bx59,True,True
dgFcCfmg5hu66pspYVaJGg,40.83373103749594,-73.86135469162812,BX46,bx-east-corridor,True,True
g7yOC7_YKIuEN5Nyn9vF3g,40.83594637870506,-73.85535307383708,BX46,bx-east-corridor,True,True
xE2X-MYs94ErVtjJM0EcPA,40.83205,-73.85138,BX59,nta-bx59,True,True
BkgbEEe8h6IrQIheIRHU7Q,40.82842,-73.85043,BX59,nta-bx59,True,True
BRJ4pA9hs1pt73kFqCFGCA,40.8324539,-73.8592963,BX55,nta-bx55,True,True
AKePXEg7XSAuNE5QhJqtzw,40.83152,-73.87495,BX08,bx-west-corridor,True,True
o3zb3dMeYL3YDwZJ0RZqLQ,40.83487,-73.85424,BX46,bx-east-corridor,True,True
FWMS0WxNya920hWPLiFL_w,40.8362381409833,-73.8602977389726,BX46,bx-east-corridor,True,True
Q68bcBf3hnigfdNe6sMPSg,40.835499962043485,-73.85571279999999,BX46,bx-east-corridor,True,True
DRHVnIA5N2ILjBXEi4RXoQ,40.83468954878079,-73.86282869646398,BX46,bx-east-corridor,True,True
pI-aETYVrGd34LF-UTot9A,40.831996,-73.851316,BX59,nta-bx59,True,True
Rzxz4sDFX-MzgJ8mP7qssA,40.83372890392844,-73.8613472,BX46,bx-east-corridor,True,True
ixjmFScU7h-lcrGH281Vtg,40.8323222,-73.8720104,BX08,bx-west-corridor,True,True
7k3173uL1fwjZo3aoHfArg,40.833962,-73.852358,BX59,nta-bx59,True,True
uigtRMaa40Km4TQjZzYV3w,40.83067,-73.85054,BX59,nta-bx59,True,True
nbxiavmupU42E6_jpkp23A,40.83496946875786,-73.8543545,BX46,bx-east-corridor,True,True
YxxGntYMn435tJja1C_JFg,40.83561,-73.86337,BX08,bx-west-corridor,True,True
UcYtrCBEuwZIBO5ahURb9g,40.83174,-73.8512,BX59,nta-bx59,True,True
1r4MOvXGVbcNx8-GCmxRiQ,40.8340447063952,-73.8519349,BX59,nta-bx59,True,True
TXEdL8kTfDF-xWz5olgxsQ,40.8341,-73.85132,BX59,nta-bx59,True,True
6Ubmr-DVgSitjI722LXuNQ,40.83554,-73.85567,BX46,bx-east-corridor,True,True
SQg3CoTKvhYH77hcYwfbjw,40.82995,-73.85078,BX59,nta-bx59,True,True
tG7E5ETdpLFhaP_2pk4Xpw,40.83551,-73.85563,BX46,bx-east-corridor,True,True
Xy8qWWV-FvuvHKqITJ4pxg,40.829737,-73.824906,BX52,nta-bx52,True,True
MmfkZJZskOOpzJo9wme7jw,40.83098,-73.82626,BX52,nta-bx52,True,True
v-cJpQeiIw-7k3pqY1apbg,40.820334079671,-73.8176110759377,BX52,nta-bx52,True,True
kb8XwDiipKL2xGVW2tj63Q,40.8359349,-73.7011805,,,False,False
ww-jlqSGj4etcaSRFENbNg,40.84868122267863,-74.22947207484965,,,False,False
tzQ2X5EpaieLQviHb-_S_g,40.84105,-74.20711,,,False,False
dWA40MIH2uYiq_cmyGk8Rw,40.854069,-74.172922,,,False,False
EhAcgB0C3f64UhAAonCYlg,40.856622,-74.177429,,,False,False
abmc7JhRnUOiSsrGhVUJvA,40.85411021436854,-74.1729196,,,False,False
HjmL6SPDP1QEIs2ZzcGkjg,40.84653,-74.15456,,,False,False
MHIb31-lU0EWj6e5nxumUQ,40.8470566570759,-74.1264583915472,,,False,False
K9bayZ87yHdSa-MdUMES3w,40.863533,-74.1301041,,,False,False
zmWM-mfenM3N_yTaItG1FA,40.85476,-74.11908,,,False,False
tBQpgsFYvdLSxOdxH5Ne5A,40.846858,-74.1261619,,,False,False
WGGpzq1gX5fmmD3kXb9pqw,40.86120176367087,-74.1258096,,,False,False
CpSZ8GCTL1tt9Aai7Dr8IA,40.84346018726714,-74.13006674110437,,,False,False
gviiqyKdYR18QjErWgGQJQ,40.84200335317031,-74.134591,,,False,False
5e5WzG42ejJeWh6nGJ7b-A,40.842838082661984,-74.13400659999999,,,False,False
